warnlist__name,warnlist__url,warnlist__additional_info,journal__id,journal__issn,journal__display_name,journal__works_count,journal__cited_by_count,journal__country_code,journal__works_api_url,article__id,article__doi,article__title,article__publication_year,article__publication_date,article__cited_by_count,article__is_retracted,article__journal,article__primary_topic,article__primary_field,author__id,author__display_name,author__orcid,institution__id,institution__display_name,institution__ror,institution__country_code,institution__type
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2091807275,https://doi.org/10.4103/0976-500x.120942,Pharmacovigilance in Italy: An overview,2013,2013-12-01,68,False,Journal of Pharmacology and Pharmacotherapeutics,Adverse Drug Reactions and Pharmacovigilance,"Pharmacology, Toxicology and Pharmaceutics",https://openalex.org/A5080237017,Giovambattista De Sarro,https://orcid.org/0000-0002-7629-6579,https://openalex.org/I4210133461,Azienda Ospedaliero Universitario Mater Domini,https://ror.org/03q658t19,IT,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5101592443,Ashok Kumar Dubey,https://orcid.org/0000-0001-7820-2348,https://openalex.org/I74885063,Sharda University,https://ror.org/03b6ffh07,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5078268148,Shailendra Handu,https://orcid.org/0000-0002-4769-9176,https://openalex.org/I74885063,Sharda University,https://ror.org/03b6ffh07,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5064269854,Suparna Dubey,,https://openalex.org/I4210102489,Fortis Escorts Heart Institute,https://ror.org/01cacm735,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5033803571,Prashant Sharma,https://orcid.org/0000-0003-4741-3403,https://openalex.org/I74885063,Sharda University,https://ror.org/03b6ffh07,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5040116914,KK Sharma,https://orcid.org/0000-0002-2541-0562,https://openalex.org/I74885063,Sharda University,https://ror.org/03b6ffh07,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2089856053,https://doi.org/10.4103/0976-500x.85930,Belimumab: First targeted biological treatment for systemic lupus erythematosus,2011,2011-12-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Systemic Lupus Erythematosus and Antiphospholipid Syndrome,Medicine,https://openalex.org/A5030315036,Qasim Ahmed,https://orcid.org/0000-0003-1565-0500,https://openalex.org/I74885063,Sharda University,https://ror.org/03b6ffh07,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2142945452,https://doi.org/10.4103/0976-500x.114596,Metabolic syndrome in schizophrenia: Differences between antipsychotic-naïve and treated patients,2013,2013-01-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Schizophrenia Research and Treatment,Medicine,https://openalex.org/A5004477240,Rakesh Kumar Chadda,https://orcid.org/0000-0002-1664-5968,https://openalex.org/I63739035,All India Institute of Medical Sciences,https://ror.org/02dwcqs71,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1977499678,https://doi.org/10.4103/0976-500x.77118,Fingolimod (FTY720): First approved oral therapy for multiple sclerosis,2011,2011-03-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Pathogenesis of Multiple Sclerosis,Medicine,https://openalex.org/A5100651843,S. Sharma,https://orcid.org/0000-0001-8947-0110,https://openalex.org/I172982924,University College of Medical Sciences,https://ror.org/01h3fm945,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1977499678,https://doi.org/10.4103/0976-500x.77118,Fingolimod (FTY720): First approved oral therapy for multiple sclerosis,2011,2011-03-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Pathogenesis of Multiple Sclerosis,Medicine,https://openalex.org/A5061218354,A G Mathur,,https://openalex.org/I172982924,University College of Medical Sciences,https://ror.org/01h3fm945,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1977499678,https://doi.org/10.4103/0976-500x.77118,Fingolimod (FTY720): First approved oral therapy for multiple sclerosis,2011,2011-03-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Pathogenesis of Multiple Sclerosis,Medicine,https://openalex.org/A5050916767,Sapna Pradhan,,https://openalex.org/I172982924,University College of Medical Sciences,https://ror.org/01h3fm945,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1977499678,https://doi.org/10.4103/0976-500x.77118,Fingolimod (FTY720): First approved oral therapy for multiple sclerosis,2011,2011-03-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Pathogenesis of Multiple Sclerosis,Medicine,https://openalex.org/A5102588995,D. B. Singh,,https://openalex.org/I172982924,University College of Medical Sciences,https://ror.org/01h3fm945,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W1977499678,https://doi.org/10.4103/0976-500x.77118,Fingolimod (FTY720): First approved oral therapy for multiple sclerosis,2011,2011-03-01,66,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Pathogenesis of Multiple Sclerosis,Medicine,https://openalex.org/A5103111080,Sparsh Gupta,https://orcid.org/0000-0003-0019-2690,https://openalex.org/I172982924,University College of Medical Sciences,https://ror.org/01h3fm945,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2024075610,https://doi.org/10.4103/0976-500x.85940,Zotero: A bibliographic assistant to researcher,2011,2011-12-01,65,False,Journal of Pharmacology and Pharmacotherapeutics,Collaboration and Dynamics in Wikipedia Research,Social Sciences,https://openalex.org/A5002422879,KK Mueen Ahmed,https://orcid.org/0000-0002-6705-4949,https://openalex.org/I4626487,King Faisal University,https://ror.org/00dn43547,SA,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2562352786,https://doi.org/10.4103/0976-500x.195920,Lifitegrast: A novel drug for treatment of dry eye disease,2016,2016-12-01,60,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Management of Dry Eye Disease,Medicine,https://openalex.org/A5010383310,Afroz Abidi,https://orcid.org/0000-0002-3451-0514,https://openalex.org/I4210107565,Era's Lucknow Medical College and Hospital,https://ror.org/01df9ep43,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2562352786,https://doi.org/10.4103/0976-500x.195920,Lifitegrast: A novel drug for treatment of dry eye disease,2016,2016-12-01,60,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Management of Dry Eye Disease,Medicine,https://openalex.org/A5101968604,Pooja Shukla,https://orcid.org/0009-0001-1293-3954,https://openalex.org/I4210107565,Era's Lucknow Medical College and Hospital,https://ror.org/01df9ep43,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2562352786,https://doi.org/10.4103/0976-500x.195920,Lifitegrast: A novel drug for treatment of dry eye disease,2016,2016-12-01,60,False,Journal of Pharmacology and Pharmacotherapeutics,Diagnosis and Management of Dry Eye Disease,Medicine,https://openalex.org/A5009144783,Ali Ahmad,https://orcid.org/0000-0001-7689-7115,https://openalex.org/I4210107565,Era's Lucknow Medical College and Hospital,https://ror.org/01df9ep43,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2510922863,https://doi.org/10.4103/0976-500x.189661,What failed BIA 10–2474 Phase I clinical trial? Global speculations and recommendations for future Phase I trials,2016,2016-09-01,60,False,Journal of Pharmacology and Pharmacotherapeutics,Endocannabinoid System and Its Effects on Health,Medicine,https://openalex.org/A5000472608,Preeti Sidhu,,https://openalex.org/I2799711398,Sarojini Naidu Medical College,https://ror.org/02d57ed54,IN,healthcare
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2030097740,https://doi.org/10.4103/0976-500x.130075,Amniotic fluid volume changes in response to frusemide induced maternal fluid shifts,2014,2014-06-01,59,False,Journal of Pharmacology and Pharmacotherapeutics,Effects of Medication on Pregnancy Outcomes,Medicine,https://openalex.org/A5012634998,K. Manikandan,https://orcid.org/0000-0002-1234-4818,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
Journal of Pharmacology and Pharmacotherapeutics,http://www.jpharmacol.com/,published by Medknow,https://openalex.org/S144901397,"0976-500X, 0976-5018",Journal of Pharmacology and Pharmacotherapeutics,722,15196,IN,https://api.openalex.org/works?filter=primary_location.source.id:S144901397,https://openalex.org/W2030097740,https://doi.org/10.4103/0976-500x.130075,Amniotic fluid volume changes in response to frusemide induced maternal fluid shifts,2014,2014-06-01,59,False,Journal of Pharmacology and Pharmacotherapeutics,Effects of Medication on Pregnancy Outcomes,Medicine,https://openalex.org/A5078837372,S. Soundara Raghavan,,https://openalex.org/I61923386,Jawaharlal Institute of Post Graduate Medical Education and Research,https://ror.org/02fq2px14,IN,education
